1289870804352532780,43.472382,-80.539461333,338.3,47.5,nan,0.021,55.6825246903,0
1289870804485248526,43.472382,-80.539461333,338.3,47.5,nan,0.021,54.6173917318,0
1289870804728150482,43.472382,-80.5394615,338.3,47.5,nan,0.021,54.8998023613,0
1289870804852588374,43.472382,-80.5394615,338.3,47.5,nan,0.021,55.9870508071,0
1289870805122449545,43.472382,-80.5394615,338.3,47.5,nan,0.021,55.934145998,0
1289870805253214074,43.472382,-80.5394615,338.3,47.5,nan,0.021,56.8394314069,0
1289870805552370807,43.472382,-80.539461667,338.3,47.5,nan,0.026,56.5679130924,0
1289870805685304743,43.472382,-80.539461667,338.3,47.5,nan,0.026,57.3479492256,0
1289870805952845039,43.472382,-80.539461667,338.3,47.5,nan,0.026,56.3764337915,0
1289870806085737406,43.472382,-80.539461667,338.3,47.5,nan,0.026,57.9745804809,0
1289870806353223231,43.472382,-80.539461667,338.3,47.5,nan,0.026,57.9570571956,0
1289870806484844634,43.472382,-80.539461667,338.3,47.5,nan,0.026,58.5675877796,0
1289870806752346016,43.472381833,-80.539461667,338.3,47.5,nan,0.026,58.4038824595,0
1289870806885391007,43.472381833,-80.539461667,338.3,47.5,nan,0.026,58.9374026149,0
1289870807152807734,43.472381833,-80.539461833,338.3,47.5,nan,0.021,58.0385020889,0
1289870807285756342,43.472381833,-80.539461833,338.3,47.5,nan,0.021,58.317422398,0
1289870807553074947,43.472381833,-80.539461833,338.3,47.5,nan,0.021,59.0263182376,0
1289870807685171276,43.472381833,-80.539461833,338.3,47.5,nan,0.021,59.4445929612,0
1289870807952255439,43.472381833,-80.539461833,338.4,47.5,nan,0.021,59.007665344,0
1289870808087235152,43.472381833,-80.539461833,338.4,47.5,nan,0.021,59.7069815716,0
1289870808353189288,43.472381833,-80.539461833,338.4,47.5,nan,0.026,60.0893134723,0
1289870808485559949,43.472381833,-80.539461833,338.4,47.5,nan,0.026,59.9676427057,0
1289870808752265420,43.472381833,-80.539461833,338.4,47.5,nan,0.021,59.6866353191,0
1289870808885569032,43.472381833,-80.539461833,338.4,47.5,nan,0.021,60.2096635213,0
1289870809151806560,43.472381667,-80.539462,338.4,47.5,nan,0.021,60.8683987785,0
1289870809285596545,43.472381667,-80.539462,338.4,47.5,nan,0.021,58.6744458139,0
1289870809552916756,43.472381667,-80.539462167,338.4,47.5,nan,0.026,59.1148585824,0
1289870809684679314,43.472381667,-80.539462167,338.4,47.5,nan,0.026,60.4455248424,0
1289870809954819312,43.472381667,-80.539462167,338.4,47.5,nan,0.021,60.1547478186,0
1289870810085024326,43.472381667,-80.539462167,338.4,47.5,nan,0.021,60.253335473,0
1289870810355957378,43.472381667,-80.539462333,338.4,47.5,nan,0.021,61.0853924927,0
1289870810485729383,43.472381667,-80.539462333,338.4,47.5,nan,0.021,60.0095400524,0
1289870810757044729,43.472381667,-80.539462333,338.4,47.5,nan,0.026,58.8863926687,0
1289870810890813415,43.472381667,-80.539462333,338.4,47.5,nan,0.026,60.8556939663,0
1289870811157186364,43.472381667,-80.5394625,338.4,47.5,nan,0.031,61.8092259508,0
1289870811287312685,43.472381667,-80.5394625,338.4,47.5,nan,0.031,59.9267860653,0
1289870811556011982,43.472381667,-80.5394625,338.4,47.5,nan,0.026,61.0931531341,0
1289870811687174185,43.472381667,-80.5394625,338.4,47.5,nan,0.026,61.7101325259,0
1289870811952360131,43.4723815,-80.5394625,338.4,47.5,nan,0.021,59.3788687266,0
1289870812085962853,43.4723815,-80.5394625,338.4,47.5,nan,0.021,61.0011309603,0
1289870812356469105,43.4723815,-80.5394625,338.4,47.5,nan,0.021,61.3235602836,0
1289870812485987587,43.4723815,-80.5394625,338.4,47.5,nan,0.021,60.3733937037,0
1289870812756020995,43.4723815,-80.5394625,338.4,47.5,nan,0.01,61.8048892795,0
1289870812886481369,43.4723815,-80.5394625,338.4,47.5,nan,0.01,60.7536671901,0
1289870813158012795,43.4723815,-80.5394625,338.4,47.5,nan,0.015,60.7008055164,0
1289870813289169066,43.4723815,-80.5394625,338.4,47.5,nan,0.015,60.8768826633,0
1289870813552656109,43.4723815,-80.5394625,338.4,47.5,nan,0.015,60.3957311556,0
1289870813685073847,43.4723815,-80.5394625,338.4,47.5,nan,0.015,60.4453359003,0
1289870813961707757,43.4723815,-80.5394625,338.4,47.5,nan,0.026,61.2283573004,0
1289870814089569457,43.4723815,-80.5394625,338.4,47.5,nan,0.026,60.6974478998,0
1289870814356852882,43.4723815,-80.5394625,338.4,47.5,nan,0.026,60.3437694492,0
1289870814485917466,43.4723815,-80.5394625,338.4,47.5,nan,0.026,61.1905320922,0
1289870814757876468,43.472381667,-80.5394625,338.4,47.5,nan,0.021,60.669062419,0
1289870814888176487,43.472381667,-80.5394625,338.4,47.5,nan,0.021,60.4371832094,0
1289870815156367405,43.4723815,-80.5394625,338.4,47.5,nan,0.021,61.0049616207,0
1289870815286837416,43.4723815,-80.5394625,338.4,47.5,nan,0.021,60.9549108232,0
1289870815564391818,43.4723815,-80.539462667,338.4,47.5,nan,0.021,61.1455184323,0
1289870815685483467,43.4723815,-80.539462667,338.4,47.5,nan,0.021,62.1580701187,0
1289870815958117566,43.4723815,-80.539462667,338.4,47.5,nan,0.021,61.1830821084,0
1289870816084763260,43.4723815,-80.539462667,338.4,47.5,nan,0.021,60.9066247072,0
1289870816356909524,43.4723815,-80.539462667,338.4,47.5,nan,0.021,61.0806173615,0
1289870816484988018,43.4723815,-80.539462667,338.4,47.5,nan,0.021,60.7003385346,0
1289870816766267410,43.472381667,-80.539462833,338.4,47.5,nan,0.015,60.9021300058,0
1289870816884655369,43.472381667,-80.539462833,338.4,47.5,nan,0.015,61.4478005358,0
1289870817153922191,43.4723815,-80.539463,338.4,47.5,nan,0.015,60.7107695488,0
1289870817285404132,43.4723815,-80.539463,338.4,47.5,nan,0.015,60.4958490481,0
1289870817557493315,43.4723815,-80.539463,338.4,47.5,nan,0.015,60.6196973832,0
1289870817685350000,43.4723815,-80.539463,338.4,47.5,nan,0.015,61.6517744897,0
1289870817958676646,43.4723815,-80.539463,338.4,47.5,nan,0.015,60.2658435218,0
1289870818088659705,43.4723815,-80.539463,338.4,47.5,nan,0.015,61.2829885784,0
1289870818358060159,43.4723815,-80.539463167,338.4,47.5,nan,0.021,61.5444322899,0
1289870818484567784,43.4723815,-80.539463167,338.4,47.5,nan,0.021,59.6031223941,0
1289870818758726716,43.4723815,-80.539463333,338.4,47.5,nan,0.015,60.4187908773,0
1289870818886475782,43.4723815,-80.539463333,338.4,47.5,nan,0.015,61.7037582165,0
1289870819158518586,43.4723815,-80.539463333,338.4,47.5,nan,0.015,60.3289473414,0
1289870819287192697,43.4723815,-80.539463333,338.4,47.5,nan,0.015,60.8520479715,0
1289870819557809277,43.4723815,-80.539463333,338.4,47.5,nan,0.021,61.3506126924,0
1289870819690337296,43.4723815,-80.539463333,338.4,47.5,nan,0.021,60.8271549024,0
1289870819957883808,43.4723815,-80.5394635,338.4,47.5,nan,0.021,61.086499769,0
1289870820089604448,43.4723815,-80.5394635,338.4,47.5,nan,0.021,61.0613851489,0
1289870820357792597,43.4723815,-80.5394635,338.4,47.5,nan,0.015,60.1868060955,0
1289870820484817606,43.4723815,-80.5394635,338.4,47.5,nan,0.015,61.6893654739,0
1289870820753617337,43.4723815,-80.5394635,338.4,47.5,nan,0.021,61.3638602978,0
1289870820884152791,43.4723815,-80.5394635,338.4,47.5,nan,0.021,59.1396226778,0
1289870821152121125,43.4723815,-80.5394635,338.4,47.5,nan,0.021,61.3003056424,0
1289870821286711422,43.4723815,-80.5394635,338.4,47.5,nan,0.021,61.4092096383,0
1289870821553758693,43.4723815,-80.5394635,338.4,47.5,nan,0.021,59.5620079802,0
1289870821685994076,43.4723815,-80.5394635,338.4,47.5,nan,0.021,61.8366993348,0
1289870821953012309,43.4723815,-80.539463667,338.4,47.5,nan,0.021,60.9085008294,0
1289870822084674212,43.4723815,-80.539463667,338.4,47.5,nan,0.021,60.114980433,0
1289870822357306222,43.4723815,-80.539463667,338.4,47.5,nan,0.015,60.7018182967,0
1289870822489325999,43.4723815,-80.539463667,338.4,47.5,nan,0.015,60.7430520329,0
1289870822757516716,43.4723815,-80.539463667,338.4,47.5,nan,0.015,59.7139864564,0
1289870822889011160,43.4723815,-80.539463667,338.4,47.5,nan,0.015,61.1307840949,0
1289870823158174548,43.4723815,-80.539463667,338.4,47.5,nan,0.015,61.7671848297,0
1289870823284878437,43.4723815,-80.539463667,338.4,47.5,nan,0.015,58.1578491564,0
1289870823553160712,43.4723815,-80.5394635,338.4,47.5,nan,0.01,60.1031757414,0
1289870823686307244,43.4723815,-80.5394635,338.4,47.5,nan,0.01,59.8724659859,0
1289870823953943851,43.4723815,-80.539463667,338.4,47.5,nan,0.015,60.1607574517,0
1289870824086039888,43.4723815,-80.539463667,338.4,47.5,nan,0.015,60.4096852548,0
1289870824358240978,43.4723815,-80.539463667,338.4,47.5,nan,0.015,59.7534247063,0
1289870824484529022,43.4723815,-80.539463667,338.4,47.5,nan,0.015,60.6588037473,0
1289870824756465605,43.4723815,-80.539463667,338.4,47.5,nan,0.021,60.9109111811,0
1289870824889530779,43.4723815,-80.539463667,338.4,47.5,nan,0.021,60.2009309857,0
1289870825155441449,43.472381667,-80.539463667,338.4,47.5,nan,0.021,59.9727505202,0
1289870825284732120,43.472381667,-80.539463667,338.4,47.5,nan,0.021,60.5445594899,0
1289870825558130477,43.472381667,-80.539463667,338.4,47.5,nan,0.021,60.0129179453,0.174532925199
1289870825689503461,43.472381667,-80.539463667,338.4,47.5,nan,0.021,60.445589656,0.174532925199
1289870825956180379,43.472381667,-80.539463667,338.4,47.5,nan,0.026,60.4506471771,0.174532925199
1289870826090201590,43.472381667,-80.539463667,338.4,47.5,nan,0.026,60.9433364716,0.174532925199
1289870826363179943,43.4723815,-80.539463667,338.4,47.5,nan,0.031,59.4914791294,0.174532925199
1289870826486666025,43.4723815,-80.539463667,338.4,47.5,nan,0.031,61.9647514413,0.174532925199
1289870826757742583,43.472381667,-80.539463667,338.4,47.5,nan,0.021,61.2230231689,0.174532925199
1289870826885075883,43.472381667,-80.539463667,338.4,47.5,nan,0.021,61.5280357843,0.174532925199
1289870827161144548,43.472381667,-80.539463667,338.4,47.5,nan,0.005,60.7427994113,0.174532925199
1289870827287050500,43.472381667,-80.539463667,338.4,47.5,nan,0.005,62.5135162849,0.174532925199
1289870827556878503,43.472381667,-80.539463667,338.4,47.5,nan,0.01,61.09881479,0.174532925199
1289870827689201746,43.472381667,-80.539463667,338.4,47.5,nan,0.01,61.9384991636,0.174532925199
1289870827967814887,43.472381667,-80.539463667,338.4,47.5,nan,0.021,61.3346761022,0.174532925199
1289870828097339090,43.472381667,-80.539463667,338.4,47.5,nan,0.021,60.963833681,0.174532925199
1289870828360228452,43.472381667,-80.539463667,338.4,47.5,nan,0.021,62.7251154816,0.174532925199
1289870828490721218,43.472381667,-80.539463667,338.4,47.5,nan,0.021,61.5288534865,0.174532925199
1289870828757030341,43.472381667,-80.539463667,338.4,47.5,nan,0.021,61.5143759166,0.174532925199
1289870828884831648,43.472381667,-80.539463667,338.4,47.5,nan,0.021,61.5143759166,0.174532925199
1289870829157509449,43.472381667,-80.539463833,338.4,47.5,nan,0.01,61.1119258524,0.174532925199
1289870829287944120,43.472381667,-80.539463833,338.4,47.5,nan,0.01,62.4540874705,0.174532925199
1289870829557740973,43.472381667,-80.539463833,338.4,47.5,nan,0.01,61.8052914893,0.174532925199
1289870829687144781,43.472381667,-80.539463833,338.4,47.5,nan,0.01,62.7980748132,0.174532925199
1289870829956208316,43.472381667,-80.539463833,338.4,47.5,nan,0.01,60.2532507326,0.174532925199
1289870830089583635,43.472381667,-80.539463833,338.4,47.5,nan,0.01,61.2267257176,0.174532925199
1289870830356981740,43.472381667,-80.539463833,338.4,47.5,nan,0.0,62.4539449794,0.174532925199
1289870830487076272,43.472381667,-80.539463833,338.4,47.5,nan,0.0,61.7988641585,0
1289870830760827472,43.472381667,-80.539463833,338.4,47.5,nan,0.0,61.2524257956,0
1289870830889510735,43.472381667,-80.539463833,338.4,47.5,nan,0.0,60.5364713699,0
1289870831160952345,43.472381667,-80.539463833,338.4,47.5,nan,0.01,60.1344463759,0
1289870831290389612,43.472381667,-80.539463833,338.4,47.5,nan,0.01,60.4106514499,0
1289870831556102706,43.472381667,-80.539464,338.3,47.5,nan,0.0,60.4513680407,0
1289870831689378515,43.472381667,-80.539464,338.3,47.5,nan,0.0,60.1963184692,0
1289870831956095312,43.472381667,-80.539464,338.3,47.5,nan,0.005,59.708584223,0
1289870832090446943,43.472381667,-80.539464,338.3,47.5,nan,0.005,60.0091903582,0
1289870832361011512,43.472381833,-80.539464,338.3,47.5,nan,0.005,59.6583785148,0
1289870832486800609,43.472381833,-80.539464,338.3,47.5,nan,0.005,60.899459213,0
1289870832762663530,43.472381667,-80.539464,338.3,47.5,nan,0.005,58.1586639606,0
1289870832888848849,43.472381667,-80.539464,338.3,47.5,nan,0.005,60.5336910841,0
1289870833156895056,43.472381667,-80.539464,338.3,47.5,nan,0.005,59.2542918738,0
1289870833286014196,43.472381667,-80.539464,338.3,47.5,nan,0.005,60.0753417262,0
1289870833559194369,43.472381667,-80.539464,338.3,47.5,nan,0.0,59.5191618474,0
1289870833684522800,43.472381667,-80.539464,338.3,47.5,nan,0.0,60.346005038,0
1289870833956091751,43.472381667,-80.539464,338.3,47.5,nan,0.005,58.5004904653,0
1289870834084297349,43.472381667,-80.539464,338.3,47.5,nan,0.005,60.5247256595,0
1289870834357367822,43.472381667,-80.539464,338.3,47.5,nan,0.0,60.0440775647,0
1289870834489519390,43.472381667,-80.539464,338.3,47.5,nan,0.0,59.4788455974,0
1289870834757365929,43.472381667,-80.539464,338.3,47.5,nan,0.0,59.3694045547,0
1289870834884285280,43.472381667,-80.539464,338.3,47.5,nan,0.0,60.004736402,0
1289870835157422078,43.472381667,-80.539464,338.3,47.5,nan,0.005,59.3656291311,0
1289870835285618964,43.472381667,-80.539464,338.3,47.5,nan,0.005,58.9702377782,0
1289870835556850427,43.472381667,-80.539464,338.3,47.5,nan,0.005,58.8018378874,0
1289870835691248235,43.472381667,-80.539464,338.3,47.5,nan,0.005,60.1161004673,0
1289870835957346169,43.472381667,-80.539464,338.3,47.5,nan,0.005,58.8413253298,0
1289870836091406702,43.472381667,-80.539464,338.3,47.5,nan,0.005,59.4295104442,0
1289870836368566942,43.472381667,-80.539464,338.3,47.5,nan,0.01,58.084824613,0
1289870836488362818,43.472381667,-80.539464,338.3,47.5,nan,0.01,59.8662328743,0
1289870836757261935,43.472381833,-80.539464,338.3,47.5,nan,0.026,57.0507240387,0
1289870836889007109,43.472381833,-80.539464,338.3,47.5,nan,0.026,59.4995512275,0
1289870837155925170,43.472381833,-80.539464,338.3,47.5,nan,0.021,59.0683143434,0
1289870837290590197,43.472381833,-80.539464,338.3,47.5,nan,0.021,60.0961323937,0
1289870837560495443,43.472381833,-80.539464167,338.3,47.5,nan,0.01,58.3715774255,0
1289870837688722216,43.472381833,-80.539464167,338.3,47.5,nan,0.01,58.7271094043,0
